ID Pelanggan,Nama Pelanggan,Waktu Pembelian,Jumlah Pembelian
475,Habib Febriana,2024-12-07 20:22:29,368050.2
476,Joko Surya,2024-09-13 08:54:27,296745.92
477,Valen Kurniawan,2024-11-18 21:58:04,409839.25
478,Jamil Nugraheni,2024-04-08 21:10:05,415278.63
479,Ajeng Aryani,2024-11-21 18:15:07,195769.25
480,Rizky Rizal,2024-01-26 19:55:06,189832.06
481,Vina Saputri,2024-10-20 17:15:33,498381.85
482,Mahesa Basuki,2024-03-18 04:40:47,461228.6
483,Abdi Hardiansyah,2024-10-26 21:48:00,102792.56
484,Udin Santoso,2024-10-25 17:29:04,262779.07
485,Abdi Widyawati,2024-03-28 14:49:35,396442.31
486,Andi Hardiansyah,2024-08-15 21:55:17,155809.71
487,Erlangga Pratama,2024-01-21 17:07:59,400111.25
488,Sekar Kurniawan,2024-09-01 20:10:03,58550.04
489,Zain Permadi,2024-01-25 05:57:50,20699.79
490,Alya Almira,2024-09-07 06:55:24,199687.83
491,Vina Fitriani,2024-08-09 21:56:41,103764.19
492,Aisyah Bayhaqie,2024-06-29 19:08:18,199741.87
493,Bintang Ramadhan,2024-10-10 19:54:28,255743.48
494,Zain Wijanarko,2024-01-20 20:17:24,194556.2
495,Umar Pratiwi,2024-01-15 20:43:36,495170.78
496,Wulan Hartati,2024-04-12 04:32:21,278106.22
497,Rina Nugraheni,2024-09-05 11:49:08,76361.34
498,Nadya Maulida,2024-07-21 05:57:27,142868.77
499,Ani Saputri,2024-05-07 14:48:59,162343.4
500,Abdi Sulistyo,2024-11-30 19:51:57,95134.13
501,Hafiz Sari,2024-10-03 19:14:20,60361.41
502,Tari Ramdhan,2024-12-24 00:58:41,475982.96
503,Farras Baswedan,2024-06-03 18:30:38,23111.82
504,Syifa Andini,2024-02-27 23:45:26,32305.72
505,Yanti Supriyadi,2024-03-03 17:20:04,120186.48
506,Tiara Yusuf,2024-04-10 15:59:29,364690.49
507,Danang Permana,2024-08-29 14:04:49,210909.88
508,Wahyu Sutrisno,2024-10-28 21:09:47,463258.45
509,Pandu Dwiputra,2024-11-28 18:12:32,177792.44
510,Zain Wijaya,2024-06-23 10:16:43,310321.91
511,Aisyah Fadilah,2024-06-25 03:22:51,442978.03
512,Laras Nugroho,2024-07-27 20:06:41,68664.04
513,Wulan Halim,2024-12-12 20:38:32,86295.02
514,Zidan Halim,2024-04-22 20:18:14,25472.33
515,Daniel Yudhoyono,2024-07-06 20:45:09,324680.58
516,Xenia Andini,2024-03-10 20:47:49,418665.04
517,Mila Fitriani,2024-06-10 19:21:15,458350.57
518,Ilham Fadilah,2024-11-17 21:20:28,416980.63
519,Erlangga Oktaviani,2024-08-12 01:53:39,245602.63
520,Reza Bayhaqie,2024-03-07 20:48:09,195298.38
521,Veron Amelia,2024-10-19 20:14:29,351406.81
522,Yohan Widyawati,2024-11-26 12:56:38,440682.76
523,Hafiz Wulandari,2024-02-05 21:28:34,25142.0
524,Zidan Anggara,2024-07-30 18:41:09,115424.89
525,Joko Surya,2024-03-28 19:39:04,47158.2
526,Abdi Wijanarko,2024-10-09 18:24:53,35173.76
527,Zidan Subianto,2024-05-13 22:18:27,328954.67
528,Ulya Uno,2024-02-21 16:59:28,364402.14
529,Pram Pratama,2024-05-07 21:00:13,383022.92
530,Yusuf Nugraheni,2024-05-02 16:36:35,191216.68
531,Alex Nugroho,2024-10-02 18:32:09,486145.17
532,Gilbert Sulistyo,2024-04-15 03:33:49,302540.62
533,Nurul Wijaya,2024-02-22 20:00:28,167009.8
534,Dian Yudhoyono,2024-08-13 13:14:26,406029.81
535,Rina Rohman,2024-04-14 18:32:37,148644.34
536,Iqbal Mahardika,2024-06-05 07:13:43,93272.48
537,Hani Permadi,2024-11-24 18:47:42,150697.81
538,Alex Kusuma,2024-12-28 13:15:52,319998.93
539,Xenia Nugraheni,2024-09-18 20:38:22,106254.05
540,Neneng Permadi,2024-03-18 18:08:06,477079.76
541,Andi Febriana,2024-11-10 21:07:42,129459.02
542,Eric Yuliana,2024-11-13 21:50:37,49002.13
543,Hani Satya,2024-08-05 06:30:36,462507.21
544,Eka Satya,2024-10-10 18:29:35,307933.72
545,Hani Kusuma,2024-06-29 21:45:21,326535.77
546,Nanda Aji,2024-09-07 21:43:24,133036.04
547,Daniel Supriyadi,2024-03-20 18:01:59,450509.84
548,Abdi Permana,2024-02-09 14:31:12,54404.97
549,Jihan Firmansyah,2024-09-03 19:55:05,421999.01
550,Citra Yudhoyono,2024-01-15 15:56:56,253895.96
551,Joko Hardiansyah,2024-08-14 11:24:07,488286.7
552,Mahesa Rohman,2024-04-23 11:12:29,77420.82
553,Nurul Baswedan,2024-12-20 20:41:50,411761.31
554,Jamal Rahayu,2024-12-19 19:46:05,190482.91
555,Zara Amelia,2024-03-23 09:19:07,293673.01
556,Pandu Ramadhan,2024-03-10 20:06:34,250359.11
557,Laras Yusuf,2024-09-30 14:31:45,212726.3
558,Eka Febriana,2024-01-19 20:52:26,96720.95
559,Veron Susanti,2024-02-12 21:03:54,348454.89
560,Farras Oktaviani,2024-02-01 02:20:55,355461.43
561,Joko Nurfadilah,2024-04-13 05:12:23,302729.17
562,Kirana Wulandari,2024-06-04 02:10:50,111987.7
563,Aisyah Baswedan,2024-11-17 10:02:26,104098.63
564,Oki Sari,2024-02-13 18:30:38,439995.1
565,Ajeng Sutrisno,2024-10-27 11:29:48,437393.89
566,Putri Yudhoyono,2024-01-19 20:16:31,420461.83
567,Danang Susanti,2024-02-20 21:20:01,193459.17
568,Mega Hartati,2024-08-23 20:07:59,493688.9
569,Aisyah Dwiputra,2024-02-26 19:50:18,370619.07
570,Danang Bayhaqie,2024-05-07 20:40:42,90496.77
571,Veron Widyawati,2024-04-30 04:32:47,61089.1
572,Zain Nugraha,2024-03-20 23:44:41,253824.65
573,Nadya Pratiwi,2024-11-10 06:02:51,13239.72
574,Galih Widodo,2024-05-31 18:59:42,166514.43
575,Nabil Yusuf,2024-03-19 11:56:46,479150.84
576,Habib Kusnadi,2024-12-03 18:52:22,496347.73
577,Qomar Kusnadi,2024-12-19 00:17:59,371484.13
578,Xenia Mahardika,2024-05-25 01:59:19,239118.69
579,Jamil Harimurti,2024-09-19 18:50:58,211855.61
580,Salsa Widodo,2024-02-17 19:56:49,114486.46
581,Reza Susanti,2024-07-31 18:06:42,196948.06
582,Reza Aji,2024-12-09 18:54:14,112133.04
583,Tariq Mahardika,2024-04-04 21:57:29,320801.68
584,Wahyu Subianto,2024-10-05 18:11:20,118659.74
585,Faisal Supriyadi,2024-03-02 18:19:10,48313.1
586,Daniel Nugraha,2024-11-30 18:38:14,274901.08
587,Putri Aji,2024-01-16 21:49:56,485196.67
588,Habib Mahardika,2024-09-29 18:52:23,212645.62
589,Nabil Widodo,2024-02-10 19:39:06,317069.13
590,Sekar Novitasari,2024-01-21 13:46:06,380088.33
591,Ilham Wijanarko,2024-07-28 19:34:18,130833.72
592,Tariq Baswedan,2024-06-10 21:28:17,475305.61
593,Gilbert Novitasari,2024-12-16 23:58:26,157269.95
594,Veron Widodo,2024-11-26 19:50:13,30085.31
595,Zain Baswedan,2024-11-13 19:56:21,202578.88
596,Fikri Fadilah,2024-03-31 21:55:44,496106.01
597,Valen Halim,2024-01-10 06:53:22,440043.69
598,Wira Permana,2024-07-01 21:44:23,39933.12
599,Yohan Pratama,2024-10-12 20:13:48,127176.58
600,Valen Firmansyah,2024-03-12 21:22:23,355315.17
601,Jihan Nugraha,2024-12-24 18:28:36,424426.01
602,Tari Saputri,2024-10-08 18:23:01,219160.32
603,Erlangga Sapari,2024-04-13 16:42:13,240950.25
604,Kartika Pratama,2024-04-19 18:34:06,225333.36
605,Farras Aryani,2024-03-24 21:21:32,215135.84
606,Joko Aryani,2024-05-08 16:32:25,68781.46
607,Kiki Yunita,2024-06-17 20:36:15,464527.53
608,Eric Nugraheni,2024-09-15 20:48:02,35156.88
609,Veron Basuki,2024-07-23 18:19:03,127968.25
610,Gita Setiawan,2024-09-17 19:15:57,71211.41
611,Tiara Hidayat,2024-10-24 07:23:46,140852.92
612,Farah Febriana,2024-04-03 03:53:13,383326.66
613,Farras Yuliana,2024-01-18 21:59:42,489276.84
614,Putri Widodo,2024-12-02 18:01:36,206582.09
615,Dimas Mahardika,2024-11-24 19:13:25,113682.58
616,Kirana Adinata,2024-01-21 08:45:40,128542.05
617,Zara Permana,2024-01-24 01:37:01,53399.11
618,Lutfi Yunita,2024-05-30 18:33:11,385716.34
619,Dudung Novitasari,2024-08-04 07:19:46,293421.47
620,Lusi Rohman,2024-02-06 14:06:00,124431.89
621,Ani Putra,2024-03-31 12:53:53,32807.89
622,Teguh Kusuma,2024-05-03 04:19:06,177043.83
623,Mega Harimurti,2024-02-22 02:06:05,461865.0
624,Galih Uno,2024-10-11 18:51:45,418813.03
625,Yohan Ramdani,2024-08-17 19:36:03,226687.46
626,Wulan Novitasari,2024-10-29 12:51:18,28234.52
627,Valen Intan,2024-12-01 21:01:29,205193.81
628,Ani Uno,2024-11-08 18:02:57,431621.72
629,Utami Saputri,2024-06-30 13:05:20,346957.19
630,Alya Aryani,2024-12-14 19:20:53,16091.41
631,Tari Kusnadi,2024-10-12 20:53:03,183460.59
632,Wahyu Mahardika,2024-07-02 10:02:14,13943.24
633,Abdi Almira,2024-10-24 21:41:05,415263.19
634,Niko Nurfadilah,2024-03-14 13:49:39,242242.4
635,Sekar Yuliana,2024-06-30 20:34:10,117942.09
636,Tono Yuliana,2024-01-31 17:11:04,200840.61
637,Niko Uno,2024-02-24 20:45:45,361793.13
638,Tiara Kurniawan,2024-12-16 19:15:13,378497.33
639,Rizky Halim,2024-08-28 19:28:59,193089.85
640,Zain Widyawati,2024-11-06 21:20:29,27052.88
641,Abdi Kusuma,2024-10-01 04:54:31,199085.06
642,Pandu Utama,2024-09-25 22:22:20,399571.1
643,Fikri Febriana,2024-12-15 20:22:34,282585.96
644,Gilang Yunita,2024-01-16 04:10:22,95445.49
645,Rafi Putra,2024-05-29 19:00:53,186760.95
646,Ani Almira,2024-05-03 07:37:19,375150.27
647,Kartika Sari,2024-12-10 21:35:13,338792.65
648,Qomar Sari,2024-04-19 11:54:22,191687.21
649,Qila Satya,2024-06-07 03:34:45,366031.36
650,Mega Setiawan,2024-02-26 18:00:08,296553.11
651,Ani Sari,2024-09-05 12:53:36,417187.12
652,Galih Susanti,2024-03-03 19:55:42,73032.64
653,Xenia Satya,2024-04-13 02:56:27,417540.33
654,Niko Wijanarko,2024-05-31 19:21:11,138304.77
655,Bagus Fitriani,2024-09-15 19:26:19,458448.63
656,Citra Rizal,2024-09-25 05:29:02,102463.9
657,Erlangga Susanti,2024-09-15 18:28:49,328959.05
658,Cindy Maulana,2024-10-12 12:19:27,202843.72
659,Hafiz Adinata,2024-09-16 20:50:09,353425.16
660,Ulya Syahrul,2024-05-06 07:39:06,419197.6
661,Wahyu Basuki,2024-03-23 19:38:37,149037.88
662,Farras Kusuma,2024-02-06 18:24:23,300550.7
663,Budi Basuki,2024-05-07 21:15:25,234156.35
664,Niko Permana,2024-03-06 21:08:19,426505.56
665,Galih Wijaningsih,2024-02-10 20:29:52,246412.91
666,Maya Nurfadilah,2024-06-25 20:57:02,401969.48
667,Zain Nugroho,2024-10-29 13:12:24,198819.13
668,Umar Yudhoyono,2024-04-27 18:34:16,422542.0
669,Aditya Sulistyo,2024-03-10 05:43:20,439556.26
670,Udin Yuliana,2024-07-25 12:01:03,130430.44
671,Tariq Basuki,2024-03-12 05:08:31,210736.01
672,Lutfi Nugroho,2024-04-20 19:23:32,46605.31
673,Dian Hardiansyah,2024-08-07 21:36:23,122186.42
674,Vina Baswedan,2024-03-12 21:46:40,151960.46
675,Farah Yusuf,2024-08-06 18:11:25,395133.75
676,Ilham Wijaningsih,2024-11-23 19:30:26,163021.59
677,Ajeng Susanti,2024-06-22 20:18:44,296943.1
678,Ilham Mahardika,2024-05-14 19:13:31,404715.06
679,Tiara Sari,2024-04-10 21:46:01,66131.96
680,Dewi Permana,2024-12-24 10:20:45,346430.0
681,Eric Syahrul,2024-06-27 23:25:05,280515.28
682,Erlangga Ramdhan,2024-05-31 19:57:45,370495.3
683,Kartika Setiawan,2024-02-04 18:58:40,270721.22
684,Aditya Rohman,2024-04-24 16:24:07,43298.72
685,Mahesa Surya,2024-02-28 20:53:33,340319.97
686,Daniel Kusnadi,2024-09-06 21:08:59,388809.3
687,Cindy Surya,2024-03-21 19:43:54,304197.65
688,Hani Ramdani,2024-05-08 21:15:13,236234.49
689,Dudung Nugraheni,2024-06-24 19:02:30,139699.37
690,Citra Widodo,2024-10-25 14:54:08,455933.55
691,Udin Kusuma,2024-10-17 05:01:30,291972.98
692,Bintang Satya,2024-02-05 19:43:07,10710.1
693,Aditya Wibowo,2024-02-09 19:48:21,435225.02
694,Dimas Fadilah,2024-09-06 19:03:08,248345.48
695,Ajeng Dwiputra,2024-02-11 19:56:24,380770.95
696,Kiki Wijaningsih,2024-10-20 19:31:41,175769.1
697,Odelia Surya,2024-07-21 18:37:30,197761.02
698,Salsa Yuliana,2024-06-03 18:43:03,303600.32
699,Xenia Rohman,2024-04-15 21:30:13,262724.26
700,Kirana Andini,2024-01-10 21:17:55,22246.33
701,Mila Susanti,2024-08-10 20:22:19,189888.54
702,Umar Pratama,2024-06-04 18:10:45,176550.99
703,Dudung Adinata,2024-05-27 21:57:41,446965.29
704,Maya Rohman,2024-12-17 15:25:51,34841.94
705,Nabila Novitasari,2024-05-03 21:46:25,334061.68
706,Citra Rahayu,2024-12-15 19:37:13,334140.41
707,Ilham Wulandari,2024-03-15 19:48:46,463221.37
708,Kartika Utama,2024-11-06 20:41:03,21891.19
709,Tari Kurniawan,2024-04-15 14:13:44,245638.03
710,Bintang Utama,2024-06-21 03:30:38,23156.81
711,Utami Utama,2024-10-05 19:25:06,181945.12
712,Jamil Ramadhan,2024-12-01 19:55:51,331942.52
713,Abdi Adinata,2024-04-26 15:48:15,244199.09
714,Erlangga Wibowo,2024-06-03 21:00:19,263570.77
715,Valen Rohman,2024-03-30 18:24:11,392154.94
716,Ulya Yap,2024-09-04 18:30:34,404386.7
717,Aisyah Rohman,2024-07-31 04:26:49,72524.87
718,Jamal Aryani,2024-12-31 12:26:11,35361.91
719,Omar Santoso,2024-02-13 10:38:44,492895.2
720,Wulan Rosadi,2024-07-16 20:29:42,478441.21
721,Elok Oktaviani,2024-05-24 21:01:27,209080.79
722,Bagus Febriana,2024-07-06 18:32:45,372686.21
723,Rafi Sari,2024-02-24 11:13:27,38398.83
724,Mega Ramdhan,2024-07-09 18:24:07,253418.11
725,Alya Fitriani,2024-07-04 20:23:37,211718.19
726,Qila Wulandari,2024-08-16 08:13:41,445150.46
727,Reza Pratama,2024-10-23 20:46:57,464157.35
728,Lutfi Nugraha,2024-09-15 22:54:22,327437.64
729,Wulan Oktaviani,2024-03-18 01:25:57,201791.58
730,Jamal Yuliana,2024-12-10 01:59:25,464961.5
731,Zain Harimurti,2024-02-06 19:56:41,252488.15
732,Yusuf Basuki,2024-01-25 22:52:42,285713.59
733,Tono Baswedan,2024-08-22 19:54:20,472591.6
734,Salsa Sari,2024-01-28 20:48:50,487246.93
735,Nanda Fadilah,2024-09-19 20:01:41,54594.03
736,Omar Uno,2024-12-30 03:03:21,466873.79
737,Gilang Yudhoyono,2024-08-02 19:29:33,196005.45
738,Maya Baswedan,2024-07-15 20:24:28,49755.69
739,Xenia Rahayu,2024-12-05 07:51:10,109335.26
740,Hanif Sari,2024-07-25 00:14:32,228342.05
741,Niko Dwiputra,2024-11-04 18:02:05,144705.76
742,Gita Satya,2024-10-17 07:53:47,443190.82
743,Teguh Agung,2024-03-29 23:56:22,371902.22
744,Elok Rohman,2024-09-28 22:04:08,234214.76
745,Dian Wibowo,2024-03-13 21:21:51,450896.76
746,Yusuf Nugroho,2024-03-25 12:57:01,135997.5
747,Rina Andini,2024-07-06 00:23:45,287002.54
748,Kirana Novitasari,2024-11-13 14:49:04,294838.99
749,Vina Baswedan,2024-08-07 20:02:31,379311.3
750,Jamil Putra,2024-10-02 01:06:11,384213.93
751,Hanif Rizal,2024-12-25 07:38:46,81938.45
752,Nanda Novitasari,2024-02-05 20:07:24,133686.9
753,Ani Sari,2024-12-28 14:09:20,32784.99
754,Zidan Hardiansyah,2024-04-11 16:10:58,110284.97
755,Dimas Novitasari,2024-04-15 07:10:02,376420.14
756,Yusuf Hartati,2024-06-16 05:26:43,472337.57
757,Nabil Ramdani,2024-11-14 23:14:28,278486.75
758,Oki Kurniawan,2024-11-28 21:11:29,370282.66
759,Teguh Adinata,2024-10-29 00:07:12,293202.03
760,Andi Fadilah,2024-11-16 19:23:23,410042.54
761,Laras Novitasari,2024-06-10 20:39:06,369986.67
762,Qomar Kusnadi,2024-11-01 20:11:17,492027.57
763,Dewi Yuliana,2024-11-26 21:25:42,241409.79
764,Tiara Wijaningsih,2024-03-07 19:05:43,134812.35
765,Abdi Anggara,2024-03-15 19:02:54,141670.15
766,Eric Setiawan,2024-07-08 00:08:40,451085.51
767,Valen Pratama,2024-02-12 13:51:47,374741.19
768,Dudung Wijaya,2024-12-10 18:45:42,431311.75
769,Nabil Yap,2024-08-13 18:19:52,61433.61
770,Utami Amelia,2024-04-16 08:47:38,231564.42
771,Eka Permana,2024-11-22 03:56:57,187183.13
772,Aisyah Wijanarko,2024-06-15 18:41:00,300268.79
773,Udin Pratiwi,2024-08-23 20:43:47,212107.02
774,Danu Ramdhan,2024-01-24 20:31:33,131624.89
775,Kirana Sutrisno,2024-03-21 16:03:25,428948.09
776,Farah Sulistyo,2024-06-20 06:47:32,151250.88
777,Indra Utama,2024-11-04 21:29:29,122257.55
778,Ilham Fadilah,2024-04-04 15:11:20,322791.94
779,Maya Lestari,2024-01-14 21:49:31,478800.39
780,Niko Rizal,2024-03-01 20:22:02,363983.31
781,Nurul Sutrisno,2024-11-29 06:20:44,476615.64
782,Erlangga Yunita,2024-03-17 17:32:09,375412.54
783,Gilbert Anggara,2024-04-05 08:27:19,19917.27
784,Kartika Subianto,2024-01-12 19:49:31,119401.6
785,Syifa Irwansyah,2024-10-10 18:29:52,171965.01
786,Valen Rohman,2024-07-15 21:22:47,226962.87
787,Zidan Supriyadi,2024-06-25 11:26:24,330025.4
788,Alya Hartati,2024-06-23 18:50:32,242642.45
789,Gita Nugroho,2024-12-26 09:48:59,125903.12
790,Odelia Febriana,2024-01-24 21:26:06,292427.43
791,Ulya Anggara,2024-10-04 20:53:41,257502.08
792,Budi Oktaviani,2024-05-23 21:17:10,133564.03
793,Zain Uno,2024-12-18 19:10:24,263162.21
794,Gilbert Saputra,2024-02-08 18:13:27,188326.76
795,Ani Syahrul,2024-10-02 18:56:57,397901.77
796,Ani Intan,2024-08-02 18:07:46,394976.43
797,Danu Intan,2024-07-13 19:33:00,253864.56
798,Yanti Maulana,2024-11-06 21:02:08,151777.65
799,Ajeng Firmansyah,2024-11-29 18:50:10,341036.04
800,Andi Kusnadi,2024-07-24 13:28:15,216795.63
801,Ajeng Wijaningsih,2024-06-02 02:22:03,474721.72
802,Umar Agung,2024-10-27 18:54:40,217419.92
803,Tirta Adinata,2024-11-07 20:11:03,192861.18
804,Pandu Irwansyah,2024-10-25 21:24:38,127680.66
805,Niko Santoso,2024-01-11 19:24:19,316406.98
806,Hafiz Hidayat,2024-12-19 21:08:40,19158.19
807,Valen Fitriani,2024-12-26 23:30:03,367009.39
808,Tirta Harimurti,2024-04-17 04:20:26,363192.52
809,Gilang Rohman,2024-05-01 09:27:52,408826.96
810,Valen Aryani,2024-02-09 20:26:15,232707.65
811,Tiara Hidayat,2024-12-16 04:16:56,414068.72
812,Vina Rohman,2024-01-21 11:16:13,75837.64
813,Tari Maulana,2024-07-13 14:27:17,292326.08
814,Tariq Maulida,2024-01-29 20:01:28,30679.47
815,Alya Supriyadi,2024-09-11 13:10:10,108154.32
816,Eric Maulana,2024-03-28 04:27:57,242917.98
817,Oki Sapari,2024-07-20 04:20:52,314567.97
818,Daniel Nugraheni,2024-09-12 20:53:47,467126.09
819,Lusi Fitriani,2024-08-07 21:06:58,24259.59
820,Odelia Wijanarko,2024-07-29 13:32:17,192565.97
821,Alya Susanti,2024-09-08 05:15:09,84309.81
822,Jamal Yap,2024-06-14 20:04:43,482351.25
823,Reza Pratiwi,2024-01-09 21:12:34,293496.96
824,Vina Yusuf,2024-03-13 10:45:29,116014.14
825,Dewi Rizal,2024-11-25 19:51:35,292482.65
826,Bintang Hartati,2024-07-27 05:03:31,434121.79
827,Danu Ramadhan,2024-02-21 18:22:40,45213.82
828,Reza Susanti,2024-06-28 20:13:01,261234.37
829,Kirana Oktaviani,2024-12-25 20:23:43,442211.45
830,Joko Supriyadi,2024-05-03 19:18:42,235460.6
831,Qomar Bayhaqie,2024-11-23 09:20:04,124495.57
832,Qomar Utama,2024-01-21 19:55:46,414638.81
833,Rafi Mahardika,2024-04-28 19:45:15,400242.15
834,Tirta Bayhaqie,2024-03-29 12:54:42,261795.6
835,Ajeng Irwansyah,2024-03-16 17:40:19,66034.49
836,Zain Kusuma,2024-09-18 21:04:30,307429.5
837,Cahya Yudhoyono,2024-05-23 04:35:43,250665.53
838,Aditya Sulistyo,2024-10-30 06:09:07,46850.19
839,Kartika Rahayu,2024-12-01 21:48:08,64107.62
840,Bagus Supriyadi,2024-04-17 04:19:55,307714.32
841,Danu Setiawan,2024-12-12 19:28:35,204084.04
842,Galih Anggara,2024-05-11 07:27:32,268570.55
843,Omar Permana,2024-01-18 21:10:47,377338.77
844,Mega Yudhoyono,2024-07-18 21:20:40,212673.59
845,Alex Satya,2024-10-07 15:06:38,305281.87
846,Reza Susanti,2024-04-10 15:22:43,325944.82
847,Alex Rosadi,2024-10-17 19:37:07,393650.17
848,Qila Setiawan,2024-07-14 21:53:07,160038.97
849,Hanif Firmansyah,2024-08-11 21:21:29,490568.45
850,Vina Bayhaqie,2024-09-08 07:23:33,183442.33
851,Aditya Basuki,2024-07-09 19:29:33,409015.41
852,Habib Yudhoyono,2024-03-04 18:25:10,115714.24
853,Tari Wijaya,2024-03-03 09:30:03,307087.72
854,Mila Satya,2024-07-31 17:35:15,78287.61
855,Zain Uno,2024-08-02 20:32:48,189647.58
856,Nabila Rosadi,2024-05-04 20:00:55,212984.0
857,Gilbert Permadi,2024-02-21 19:32:48,436490.02
858,Nanda Novitasari,2024-12-09 18:10:48,408787.28
859,Xenia Syahrul,2024-03-23 03:59:08,231572.89
860,Kiki Febriana,2024-02-05 20:39:29,496280.76
861,Cindy Nugroho,2024-02-04 19:46:03,34042.42
862,Mahesa Permana,2024-05-13 19:15:04,56544.3
863,Budi Yuliana,2024-05-21 20:59:34,135610.24
864,Kartika Yap,2024-11-13 20:34:33,390307.3
865,Omar Rohman,2024-05-04 13:19:20,320864.49
866,Omar Febriana,2024-10-08 21:29:03,383152.55
867,Mila Supriyadi,2024-08-13 08:46:47,463269.52
868,Qomar Santoso,2024-10-08 09:04:10,36526.98
869,Kiki Saputri,2024-04-16 18:46:05,283612.62
870,Hanif Fitriani,2024-08-22 19:06:22,328987.89
871,Wahyu Nugraheni,2024-08-29 09:31:13,489018.52
872,Lusi Maulida,2024-07-15 17:34:51,221512.78
873,Alex Aji,2024-12-26 11:31:10,254968.12
874,Omar Maulana,2024-03-20 17:30:03,455505.9
875,Ani Fadilah,2024-07-27 20:07:07,219154.37
876,Udin Surya,2024-02-11 23:23:25,133644.59
877,Syifa Sari,2024-03-23 18:32:22,450683.82
878,Rafi Rohman,2024-12-08 18:49:29,128236.77
879,Salsa Sulistyo,2024-08-10 18:02:42,273153.23
880,Yusuf Agung,2024-01-28 19:20:06,214026.22
881,Sekar Halim,2024-11-28 20:40:02,398627.65
882,Udin Amelia,2024-11-15 21:34:35,153662.83
883,Lusi Maulana,2024-02-21 16:00:55,352971.74
884,Galih Almira,2024-07-12 21:14:38,161483.59
885,Odelia Surya,2024-05-08 19:17:25,391364.4
886,Nadya Febriana,2024-12-30 01:29:19,327618.55
887,Cindy Susanti,2024-02-23 05:50:43,177683.63
888,Qila Yap,2024-05-21 20:11:27,300161.49
889,Nabila Kusnadi,2024-11-06 09:33:48,40427.56
890,Gita Halim,2024-10-06 18:44:46,471233.41
891,Galih Fitriani,2024-12-13 21:46:53,367603.01
892,Veron Ramdhan,2024-10-06 19:09:36,389856.84
893,Ilham Baswedan,2024-03-07 19:12:23,479038.64
894,Umar Susanti,2024-04-20 00:40:56,76286.67
895,Lusi Yudhoyono,2024-05-06 20:57:08,497138.51
896,Erlangga Saputri,2024-08-13 21:48:46,164348.11
897,Dudung Kurniawan,2024-12-27 19:20:41,95239.3
898,Oki Sutrisno,2024-01-05 19:24:32,351061.31
899,Tiara Saputri,2024-05-12 20:03:36,232342.72
900,Neneng Kurniawan,2024-06-22 19:05:04,460994.11
901,Fikri Irwansyah,2024-08-15 18:50:33,26547.6
902,Teguh Febriana,2024-02-29 18:36:27,287132.95
903,Zain Saputri,2024-09-04 18:36:16,401217.31
904,Neneng Wijanarko,2024-01-10 21:25:27,466007.65
905,Pandu Ramdhan,2024-08-09 07:57:01,189428.0
906,Reza Ramdhan,2024-05-06 21:18:40,132177.32
907,Andi Hartati,2024-10-16 18:04:12,258564.28
908,Jamal Ramadhan,2024-01-12 02:04:44,306270.09
909,Alex Aryani,2024-11-18 21:54:18,80179.26
910,Pram Yunita,2024-01-08 02:50:47,159501.61
911,Erlangga Permana,2024-04-29 20:27:33,188700.36
912,Gilang Pratama,2024-10-12 19:02:58,17351.17
913,Lusi Andini,2024-12-29 06:26:12,493630.14
914,Erlangga Amelia,2024-06-09 19:53:18,198274.21
915,Ajeng Sulistyo,2024-12-24 21:31:29,449219.72
916,Ajeng Mahardika,2024-06-28 20:50:11,353988.37
917,Nadya Santoso,2024-01-25 19:15:12,154288.08
918,Xenia Mahardika,2024-04-11 19:20:17,450693.96
919,Kiki Aji,2024-12-10 19:30:42,404850.22
920,Galih Yap,2024-01-20 20:01:57,217642.93
921,Zidan Rohman,2024-01-21 20:50:09,400675.58
922,Yusuf Hardiansyah,2024-07-13 00:18:52,115704.22
923,Gilang Sari,2024-01-09 15:00:20,406898.14
924,Laras Ambarwati,2024-01-16 19:25:52,243606.93
925,Udin Saputri,2024-05-11 23:10:17,14232.5
926,Hanif Lestari,2024-02-23 21:50:03,196311.01
927,Mega Intan,2024-03-28 15:46:54,22170.67
928,Yusuf Wibowo,2024-04-25 19:30:12,303657.84
929,Wahyu Yuliana,2024-09-20 05:38:54,241253.27
930,Ali Ramadhan,2024-12-24 20:08:13,424543.36
931,Nanda Amelia,2024-01-03 02:47:21,280466.3
932,Erlangga Novitasari,2024-11-03 13:13:57,158858.21
933,Mila Mahardika,2024-09-27 18:28:30,281910.98
934,Tono Surya,2024-04-18 18:21:55,127224.86
935,Utami Nugraha,2024-10-24 21:22:21,481639.94
936,Dimas Baswedan,2024-01-08 20:51:06,379316.96
937,Valen Kusnadi,2024-05-16 19:26:37,472691.64
938,Sekar Yusuf,2024-07-27 04:39:01,483205.41
939,Maya Yuliana,2024-03-30 18:10:34,248542.71
940,Alya Ramadhan,2024-01-24 21:45:04,313319.4
941,Neneng Agung,2024-03-21 20:45:14,159931.15
942,Gilbert Ramadhan,2024-02-29 15:52:38,162717.94
943,Nanda Yunita,2024-08-25 20:35:31,412273.49
944,Qomar Hidayat,2024-09-06 08:11:14,478939.86
945,Dewi Baswedan,2024-09-19 20:52:53,307098.66
946,Hafiz Surya,2024-10-20 15:40:14,187406.18
947,Lutfi Yudhoyono,2024-09-06 08:42:58,37658.97
948,Rizky Putra,2024-07-05 21:27:52,109917.84
